iter	Passed	Remaining
172	410	1963
173	411	1953
174	414	1953
175	416	1952
176	419	1951
177	422	1949
178	423	1944
179	426	1942
180	429	1941
181	431	1939
182	433	1934
183	435	1931
184	437	1929
185	440	1926
186	442	1923
187	445	1923
188	447	1920
189	449	1917
190	452	1914
191	453	1908
192	455	1906
193	459	1907
194	461	1905
195	464	1903
196	466	1901
197	468	1899
198	471	1898
199	473	1895
200	476	1893
201	478	1891
202	481	1888
203	483	1885
204	485	1883
205	488	1880
206	490	1878
207	491	1871
208	493	1869
209	496	1866
210	498	1862
211	500	1860
212	502	1858
213	504	1854
214	507	1851
215	509	1848
216	511	1845
217	513	1843
218	515	1838
219	517	1836
220	520	1833
221	522	1831
222	524	1828
223	526	1822
224	528	1820
225	531	1818
226	532	1814
227	535	1811
228	537	1809
229	539	1804
230	541	1802
231	543	1800
232	546	1798
233	548	1795
234	550	1793
235	553	1791
236	555	1788
237	558	1787
238	560	1784
239	562	1781
240	563	1775
241	566	1772
242	568	1770
243	570	1768
244	573	1766
245	575	1763
246	577	1760
247	579	1758
248	580	1751
249	582	1748
250	585	1746
251	587	1745
252	590	1742
253	592	1740
254	594	1737
255	597	1735
256	599	1733
257	602	1731
258	604	1728
259	606	1726
260	608	1724
261	611	1721
262	613	1719
263	616	1717
264	618	1715
265	620	1712
266	622	1710
267	625	1707
268	627	1705
269	630	1703
270	631	1697
271	633	1695
272	635	1692
273	638	1690
274	640	1688
275	643	1687
276	645	1684
277	647	1682
278	649	1679
279	652	1677
280	654	1674
281	656	1672
282	659	1669
283	659	1663
284	662	1661
285	664	1659
286	666	1656
287	667	1650
288	669	1647
289	672	1646
290	674	1644
291	677	1642
292	679	1639
293	681	1637
294	683	1634
295	686	1632
296	688	1630
297	690	1627
298	692	1623
299	693	1618
300	695	1616
301	696	1610
302	699	1608
303	700	1604
304	703	1602
305	705	1600
306	707	1598
307	710	1595
308	712	1593
309	714	1589
310	716	1587
311	718	1585
312	721	1582
313	723	1580
314	725	1578
315	728	1576
316	730	1574
317	732	1571
318	735	1569
319	736	1564
320	738	1561
321	740	1559
322	743	1557
323	745	1555
324	747	1552
325	750	1550
326	752	1548
327	754	1546
328	757	1544
329	759	1541
330	761	1539
331	763	1537
332	764	1532
333	766	1527
334	767	1522
335	769	1521
336	772	1519
337	774	1516
338	776	1514
339	779	1512
340	781	1510
341	784	1509
342	786	1507
343	789	1505
344	791	1503
345	794	1501
346	794	1495
347	797	1493
348	799	1491
349	802	1489
350	804	1487
351	807	1485
352	809	1483
353	812	1481
354	814	1479
355	815	1475
356	817	1472
357	819	1470
358	822	1468
359	824	1466
360	827	1464
361	829	1462
362	832	1460
363	834	1458
364	837	1456
365	838	1451
366	840	1450
367	843	1448
368	845	1445
369	847	1443
370	850	1441
371	852	1439
372	853	1435
373	856	1433
374	857	1428
375	859	1426
376	861	1424
377	862	1419
378	865	1417
379	867	1415
380	870	1413
381	872	1411
382	875	1409
383	877	1407
384	879	1404
385	881	1401
386	882	1397
387	884	1395
388	887	1393
389	888	1389
390	890	1387
391	893	1385
392	895	1383
393	898	1381
394	900	1379
395	901	1375
396	904	1373
397	906	1371
398	909	1369
399	912	1368
400	914	1366
401	917	1364
402	919	1362
403	922	1360
404	924	1358
405	927	1356
406	928	1352
407	931	1351
408	933	1349
409	936	1347
410	938	1345
411	941	1343
412	943	1341
413	946	1339
414	948	1337
415	951	1335
416	954	1333
417	956	1331
418	958	1329
419	961	1327
420	963	1325
421	966	1323
422	969	1322
423	971	1320
424	974	1318
425	976	1315
426	979	1313
427	981	1311
428	984	1310
429	987	1308
430	989	1306
431	992	1304
432	994	1302
433	997	1300
434	999	1298
435	1002	1296
436	1004	1294
437	1007	1292
438	1010	1290
439	1012	1288
440	1014	1286
441	1017	1284
442	1019	1282
443	1022	1280
444	1024	1278
445	1027	1276
446	1029	1274
447	1032	1272
448	1034	1269
449	1037	1267
450	1038	1263
451	1039	1259
452	1041	1257
453	1044	1255
454	1046	1253
455	1049	1251
456	1050	1248
457	1053	1246
458	1055	1244
459	1058	1242
460	1060	1240
461	1063	1238
462	1065	1236
463	1068	1234
464	1070	1232
465	1073	1230
466	1075	1227
467	1078	1225
468	1080	1223
469	1083	1221
470	1085	1219
471	1088	1217
472	1090	1215
473	1093	1213
474	1095	1210
475	1098	1208
476	1100	1206
477	1103	1204
478	1104	1201
479	1106	1199
480	1109	1197
481	1111	1194
482	1114	1192
483	1116	1190
484	1119	1188
485	1121	1186
486	1124	1184
487	1127	1182
488	1128	1179
489	1131	1177
490	1133	1175
491	1136	1173
492	1138	1170
493	1141	1168
494	1142	1165
495	1145	1163
496	1147	1161
497	1150	1159
498	1152	1157
499	1153	1153
500	1155	1150
501	1157	1148
502	1160	1146
503	1162	1144
504	1165	1142
505	1167	1140
506	1170	1137
507	1172	1135
508	1175	1133
509	1177	1131
510	1180	1129
511	1182	1127
512	1185	1125
513	1188	1123
514	1189	1120
515	1191	1117
516	1194	1115
517	1196	1113
518	1198	1111
519	1201	1109
520	1202	1105
521	1204	1102
522	1206	1100
523	1209	1098
524	1211	1096
525	1214	1094
526	1215	1090
527	1217	1088
528	1219	1086
529	1222	1083
530	1224	1081
531	1227	1079
532	1229	1077
533	1231	1075
534	1234	1072
535	1236	1070
536	1238	1068
537	1241	1065
538	1243	1063
539	1245	1061
540	1248	1059
541	1250	1056
542	1251	1053
543	1254	1051
544	1256	1048
545	1258	1046
546	1262	1045
547	1264	1042
548	1266	1040
549	1269	1038
550	1271	1036
551	1274	1034
552	1276	1032
553	1279	1029
554	1281	1027
555	1283	1025
556	1286	1022
557	1288	1020
558	1290	1018
559	1292	1015
560	1295	1013
561	1297	1011
562	1299	1008
563	1302	1006
564	1305	1004
565	1307	1002
566	1309	1000
567	1312	997
568	1314	995
569	1317	993
570	1319	991
571	1322	989
572	1324	986
573	1326	984
574	1329	982
575	1331	980
576	1334	978
577	1336	976
578	1339	973
579	1341	971
580	1344	969
581	1346	967
582	1349	964
583	1351	962
584	1353	960
585	1356	958
586	1358	955
587	1361	953
588	1363	951
589	1365	949
590	1367	946
591	1370	944
592	1372	942
593	1375	939
594	1377	937
595	1379	935
596	1382	933
597	1384	930
598	1386	928
599	1389	926
600	1391	923
601	1393	921
602	1396	919
603	1398	916
604	1400	914
605	1403	912
606	1406	910
607	1408	908
608	1411	906
609	1413	903
610	1416	901
611	1418	899
612	1421	897
613	1423	894
614	1425	892
615	1428	890
616	1430	888
617	1433	885
618	1435	883
619	1437	881
620	1440	879
621	1442	876
622	1445	874
623	1447	872
624	1450	870
625	1452	867
626	1454	865
627	1457	863
628	1459	860
629	1461	858
630	1463	855
631	1465	853
632	1468	851
633	1470	848
634	1472	846
635	1475	844
636	1477	842
637	1479	839
638	1482	837
639	1484	835
640	1486	832
641	1488	830
642	1490	827
643	1493	825
644	1495	823
645	1497	820
646	1500	818
647	1502	816
648	1506	814
649	1509	812
650	1516	812
651	1520	811
652	1522	809
653	1525	807
654	1527	804
655	1530	802
656	1533	800
657	1535	798
658	1538	795
659	1540	793
660	1542	791
661	1545	789
662	1547	786
663	1550	784
664	1552	782
665	1555	779
666	1557	777
667	1560	775
668	1562	773
669	1564	770
670	1567	768
671	1569	766
672	1572	763
673	1574	761
674	1576	759
675	1579	756
676	1581	754
677	1583	752
678	1586	749
679	1588	747
680	1591	745
681	1593	742
682	1595	740
683	1597	738
684	1600	735
685	1602	733
686	1604	731
687	1607	728
688	1609	726
689	1611	724
690	1614	721
691	1616	719
692	1618	717
693	1621	715
694	1623	712
695	1626	710
696	1628	707
697	1630	705
698	1633	703
699	1635	701
700	1638	698
701	1640	696
702	1642	694
703	1644	691
704	1647	689
705	1649	687
706	1652	684
707	1654	682
708	1656	679
709	1659	677
710	1661	675
711	1663	673
712	1666	670
713	1668	668
714	1670	666
715	1673	663
716	1675	661
717	1678	659
718	1680	656
719	1683	654
720	1685	652
721	1688	649
722	1690	647
723	1692	645
724	1695	642
725	1697	640
726	1699	638
727	1702	636
728	1704	633
729	1707	631
730	1709	629
731	1712	626
732	1714	624
733	1716	622
734	1719	619
735	1721	617
736	1724	615
737	1726	612
738	1728	610
739	1731	608
740	1733	605
741	1736	603
742	1738	601
743	1740	598
744	1743	596
745	1745	594
746	1747	591
747	1750	589
748	1752	587
749	1755	585
750	1757	582
751	1759	580
752	1762	578
753	1764	575
754	1767	573
755	1769	571
756	1772	568
757	1774	566
758	1776	564
759	1779	561
760	1781	559
761	1784	557
762	1786	554
763	1789	552
764	1791	550
765	1794	548
766	1796	545
767	1798	543
768	1801	541
769	1803	538
770	1806	536
771	1808	534
772	1811	531
773	1813	529
774	1814	526
775	1817	524
776	1819	522
777	1821	519
778	1824	517
779	1826	515
780	1829	512
781	1831	510
782	1833	508
783	1836	505
784	1838	503
785	1841	501
786	1843	498
787	1846	496
788	1848	494
789	1850	492
790	1853	489
791	1855	487
792	1858	485
793	1860	482
794	1862	480
795	1865	478
796	1867	475
797	1870	473
798	1872	471
799	1875	468
800	1877	466
801	1880	464
802	1882	461
803	1885	459
804	1887	457
805	1889	454
806	1892	452
807	1895	450
808	1897	447
809	1900	445
810	1902	443
811	1904	441
812	1907	438
813	1909	436
814	1912	434
815	1915	431
816	1917	429
817	1919	427
818	1922	424
819	1924	422
820	1927	420
821	1929	417
822	1932	415
823	1934	413
824	1936	410
825	1939	408
826	1942	406
827	1944	403
828	1946	401
829	1949	399
830	1951	396
831	1954	394
832	1956	392
833	1959	389
834	1961	387
835	1963	385
836	1966	382
837	1968	380
838	1971	378
839	1973	375
840	1976	373
841	1978	371
842	1980	368
843	1983	366
844	1985	364
845	1988	361
846	1990	359
847	1992	357
848	1994	354
849	1997	352
850	1999	350
851	2002	347
852	2004	345
853	2007	343
854	2009	340
855	2011	338
856	2014	336
857	2016	333
858	2019	331
859	2021	329
860	2024	326
861	2026	324
862	2029	322
863	2031	319
864	2034	317
865	2036	315
866	2038	312
867	2041	310
868	2043	308
869	2046	305
870	2048	303
871	2051	301
872	2053	298
873	2054	296
874	2056	293
875	2059	291
876	2061	289
877	2064	286
878	2074	285
879	2077	283
880	2080	280
881	2082	278
882	2084	276
883	2087	273
884	2089	271
885	2091	269
886	2094	266
887	2097	264
888	2099	262
889	2102	259
890	2104	257
891	2106	255
892	2109	252
893	2111	250
894	2114	248
895	2116	245
896	2118	243
897	2120	240
898	2123	238
899	2124	236
900	2127	233
901	2129	231
902	2131	228
903	2133	226
904	2136	224
905	2138	221
906	2141	219
907	2143	217
908	2145	214
909	2148	212
910	2150	210
911	2153	207
912	2155	205
913	2158	203
914	2160	200
915	2163	198
916	2165	196
917	2168	193
918	2170	191
919	2173	188
920	2175	186
921	2178	184
922	2180	181
923	2182	179
924	2184	177
925	2186	174
926	2189	172
927	2191	170
928	2193	167
929	2196	165
930	2199	163
931	2202	160
932	2205	158
933	2207	156
934	2210	153
935	2212	151
936	2215	148
937	2217	146
938	2220	144
939	2222	141
940	2224	139
941	2227	137
942	2230	134
943	2232	132
944	2234	130
945	2237	127
946	2239	125
947	2241	122
948	2244	120
949	2246	118
950	2249	115
951	2251	113
952	2253	111
953	2256	108
954	2257	106
955	2260	104
956	2262	101
957	2264	99
958	2267	96
959	2269	94
960	2271	92
961	2274	89
962	2276	87
963	2278	85
964	2281	82
965	2283	80
966	2286	78
967	2288	75
968	2290	73
969	2293	70
970	2295	68
971	2297	66
972	2300	63
973	2302	61
974	2304	59
975	2307	56
976	2309	54
977	2311	52
978	2314	49
979	2316	47
980	2319	44
981	2320	42
982	2322	40
983	2324	37
984	2327	35
985	2329	33
986	2331	30
987	2334	28
988	2336	25
989	2339	23
990	2341	21
991	2345	18
992	2347	16
993	2350	14
994	2352	11
995	2355	9
996	2357	7
997	2360	4
998	2362	2
999	2364	0
